filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
146.png,3861897,"{}",5,2,"{""name"":""rect"",""x"":584,""y"":1294,""width"":403,""height"":444}","{}"
146.png,3861897,"{}",5,3,"{""name"":""rect"",""x"":948,""y"":176,""width"":408,""height"":297}","{}"
146.png,3861897,"{}",5,4,"{""name"":""rect"",""x"":1847,""y"":1446,""width"":488,""height"":349}","{}"
147.png,4058844,"{}",3,0,"{""name"":""rect"",""x"":971,""y"":480,""width"":408,""height"":468}","{}"
147.png,4058844,"{}",3,1,"{""name"":""rect"",""x"":584,""y"":777,""width"":398,""height"":444}","{}"
147.png,4058844,"{}",3,2,"{""name"":""rect"",""x"":522,""y"":1431,""width"":411,""height"":362}","{}"
148.png,3821231,"{}",3,0,"{""name"":""rect"",""x"":597,""y"":359,""width"":382,""height"":444}","{}"
148.png,3821231,"{}",3,1,"{""name"":""rect"",""x"":979,""y"":165,""width"":393,""height"":375}","{}"
148.png,3821231,"{}",3,2,"{""name"":""rect"",""x"":530,""y"":1090,""width"":395,""height"":444}","{}"
149.png,3914700,"{}",4,0,"{""name"":""rect"",""x"":584,""y"":168,""width"":398,""height"":248}","{}"
149.png,3914700,"{}",4,1,"{""name"":""rect"",""x"":134,""y"":1434,""width"":398,""height"":362}","{}"
149.png,3914700,"{}",4,2,"{""name"":""rect"",""x"":1413,""y"":1384,""width"":375,""height"":274}","{}"
149.png,3914700,"{}",4,3,"{""name"":""rect"",""x"":2304,""y"":1506,""width"":387,""height"":289}","{}"
